,freesound_id,id,path,start_sample,end_sample,loudness,mfcc_0,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mean_pitch
91,548117,None_548117,files/548117_12302765-hq.ogg,0,16960,0.001999414416978944,-1015.823,-58.278095,-165.55165,45.269436,22.249775,-58.901222,9.1435585,38.009003,-3.4925308,-20.126957,26.766808,-3.4600792,-5.2076073,91.0
92,164483,None_164483,files/164483_2104797-hq.ogg,13760,31296,1.3465143744532107e-08,-1264.9116,3.0517578e-05,-6.866455e-05,3.0517578e-05,-8.010864e-05,6.866455e-05,-3.0517578e-05,-6.866455e-05,-4.9591064e-05,-1.9073486e-05,-2.2888184e-05,-1.9073486e-05,-4.196167e-05,90.0
93,164483,None_164483,files/164483_2104797-hq.ogg,31296,47808,1.253583426899755e-08,-1264.9116,3.0517578e-05,-6.866455e-05,3.0517578e-05,-8.010864e-05,6.866455e-05,-3.0517578e-05,-6.866455e-05,-4.9591064e-05,-1.9073486e-05,-2.2888184e-05,-1.9073486e-05,-4.196167e-05,90.0
94,164483,None_164483,files/164483_2104797-hq.ogg,47808,63040,1.2914381482043624e-08,-1264.9116,3.0517578e-05,-6.866455e-05,3.0517578e-05,-8.010864e-05,6.866455e-05,-3.0517578e-05,-6.866455e-05,-4.9591064e-05,-1.9073486e-05,-2.2888184e-05,-1.9073486e-05,-4.196167e-05,90.0
95,164483,None_164483,files/164483_2104797-hq.ogg,63040,76992,1.2121059092209213e-08,-1264.9116,3.0517578e-05,-6.866455e-05,3.0517578e-05,-8.010864e-05,6.866455e-05,-3.0517578e-05,-6.866455e-05,-4.9591064e-05,-1.9073486e-05,-2.2888184e-05,-1.9073486e-05,-4.196167e-05,91.0
96,164483,None_164483,files/164483_2104797-hq.ogg,76992,131008,0.000728287261809218,-1169.1327,-95.90644,4.973793,75.35589,-95.1764,51.537106,14.339676,-52.42199,41.514236,0.021186829,-35.198273,40.023422,-19.17795,88.0
97,164483,None_164483,files/164483_2104797-hq.ogg,131008,142144,0.0023647442288782404,-1115.068,-157.70645,31.547634,85.22856,-127.20131,88.99204,-19.616455,-23.074593,16.843136,16.448208,-38.760635,30.700916,-3.2330475,90.0
98,164483,None_164483,files/164483_2104797-hq.ogg,142144,170304,0.002041633427143097,-1169.0516,-86.69572,-21.79969,107.111725,-109.08109,35.893753,48.680244,-81.63954,49.979416,7.311741,-40.144558,30.470036,-0.3532753,90.0
99,578859,None_578859,files/578859_12947664-hq.ogg,0,17152,0.00022578632820453216,-1070.1539,-27.09306,-48.158344,103.14847,-3.7769356,-3.726982,16.381763,-26.098778,-4.707554,43.111797,0.57203674,-28.621445,10.83176,88.0
100,578859,None_578859,files/578859_12947664-hq.ogg,17152,30848,9.528387372738847e-05,-1011.09595,-81.13068,-70.00349,86.047516,1.7361412,-13.465889,-7.490265,-8.262093,8.676212,-5.3189087,-5.911377,0.17803574,1.8298874,92.0
101,410171,None_410171,files/410171_7117100-hq.ogg,3648,24768,2.8579388251245925e-06,-1239.2982,-12.994659,-26.267933,30.905014,3.3043938,-30.751625,17.732635,15.453533,-25.475708,3.2651176,19.07956,-14.49548,-6.217407,91.0
102,410171,None_410171,files/410171_7117100-hq.ogg,24768,34752,6.219024493102319e-07,-1253.772,-8.638092,-5.840584,14.1840515,-9.715656,-1.9647369,10.044357,-9.023598,1.9102592,4.792652,-7.017807,4.643715,0.15190506,87.0
103,410171,None_410171,files/410171_7117100-hq.ogg,34752,39488,4.2843753731545265e-07,-1258.4877,-5.552887,-1.869667,6.9835815,-6.579136,2.4317245,1.8927307,-4.494438,5.0827065,-3.334694,-0.73254395,5.0222206,-6.0151978,82.0
104,410171,None_410171,files/410171_7117100-hq.ogg,39488,44800,1.2880912666343692e-07,-1264.9116,3.0517578e-05,-6.866455e-05,3.0517578e-05,-8.010864e-05,6.866455e-05,-3.0517578e-05,-6.866455e-05,-4.9591064e-05,-1.9073486e-05,-2.2888184e-05,-1.9073486e-05,-4.196167e-05,82.0
105,410171,None_410171,files/410171_7117100-hq.ogg,44800,55936,6.573844953452173e-08,-1264.9116,3.0517578e-05,-6.866455e-05,3.0517578e-05,-8.010864e-05,6.866455e-05,-3.0517578e-05,-6.866455e-05,-4.9591064e-05,-1.9073486e-05,-2.2888184e-05,-1.9073486e-05,-4.196167e-05,89.0
106,410171,None_410171,files/410171_7117100-hq.ogg,55936,70592,8.580493921206605e-08,-1264.9116,3.0517578e-05,-6.866455e-05,3.0517578e-05,-8.010864e-05,6.866455e-05,-3.0517578e-05,-6.866455e-05,-4.9591064e-05,-1.9073486e-05,-2.2888184e-05,-1.9073486e-05,-4.196167e-05,85.0
107,266832,None_266832,files/266832_2660518-hq.ogg,0,11136,2.1075580902441122e-08,-1264.9116,3.0517578e-05,-6.866455e-05,3.0517578e-05,-8.010864e-05,6.866455e-05,-3.0517578e-05,-6.866455e-05,-4.9591064e-05,-1.9073486e-05,-2.2888184e-05,-1.9073486e-05,-4.196167e-05,92.0
108,266832,None_266832,files/266832_2660518-hq.ogg,11136,25152,1.2886834588139978e-06,-1264.327,-0.34603882,-0.5369034,0.7956238,-0.12939835,-0.68724823,0.70477295,0.097099304,-0.7862129,0.5610924,0.31630707,-0.8260002,0.37524033,92.0
109,266832,None_266832,files/266832_2660518-hq.ogg,25152,36288,0.00013808415795879802,-1212.5332,-32.220123,-44.75382,68.785,-15.560291,-50.275383,54.564896,1.0841446,-48.083107,35.685368,13.756004,-39.718815,17.348038,90.0
110,266832,None_266832,files/266832_2660518-hq.ogg,36288,58688,0.0001544577521937234,-1181.0261,-65.844086,-40.503742,100.23439,-68.40141,-8.769112,55.713364,-46.08947,11.910534,9.128963,-13.091415,15.579395,-19.053076,92.0
111,507254,None_507254,files/507254_6150892-hq.ogg,11776,23488,2.7421304620191698e-06,-1251.3864,8.280914,17.10308,10.859009,12.164974,14.092583,6.998474,15.420383,4.154278,13.354111,4.5024033,8.477936,6.8186493,93.0
112,507254,None_507254,files/507254_6150892-hq.ogg,23488,34752,0.0007672257382761348,-1089.2511,-117.39594,-36.31661,164.1893,-76.628845,10.039825,41.851112,27.931267,-25.667576,16.99886,41.172516,-22.015621,16.15495,92.0
113,130233,None_130233,files/130233_56518-hq.ogg,4352,17344,0.0013812853784983968,-841.4624,-108.90474,-8.319136,40.855736,-7.4143124,13.175678,-22.01377,34.080402,-2.3003445,15.134554,3.200529,-6.51733,1.3230228,93.0
114,130233,None_130233,files/130233_56518-hq.ogg,17344,28352,7.373218554570232e-05,-1110.9458,-25.265282,27.479889,50.39364,-6.4090843,29.011955,4.086563,23.35228,7.813816,23.007153,6.905758,-1.8635178,1.8016319,91.0
115,130233,None_130233,files/130233_56518-hq.ogg,28352,39360,0.0016818653012430945,-848.375,-86.63404,11.956219,39.73775,5.234911,27.697016,-2.4890308,32.686802,2.2724743,21.519562,15.837496,-1.6347904,7.7202873,88.0
116,130233,None_130233,files/130233_56518-hq.ogg,39360,62976,0.001832495698437781,-791.9374,-91.14764,0.83478165,41.051826,-5.0119534,30.417366,-3.0901184,38.434784,3.713787,23.587944,14.995129,-3.0780773,7.396532,87.0
117,130233,None_130233,files/130233_56518-hq.ogg,62976,88704,0.00224263350761945,-794.90485,-104.62323,-3.9259663,34.811337,-1.7327919,28.013021,-6.6305256,32.053154,2.7733383,28.373646,15.046389,4.109232,7.832527,89.0
118,130233,None_130233,files/130233_56518-hq.ogg,88704,144448,0.001061610116203124,-914.66394,-86.790085,2.055111,44.486763,-5.4707108,33.02221,-11.509279,28.306982,2.532959,16.711817,9.148916,-5.2104244,14.456192,87.0
119,130233,None_130233,files/130233_56518-hq.ogg,144448,158592,0.0012884150802819439,-1020.2758,-73.52106,17.785194,61.16128,3.9084816,35.502808,2.638935,29.704851,16.241714,28.254364,20.791271,-0.7479553,9.706966,86.0
120,34680,None_34680,files/34680_300295-hq.ogg,79104,115776,5.380174935020077e-06,-1221.1577,-12.610252,-42.550346,10.044289,32.56179,-8.74189,-22.203445,10.004837,2.8893852,6.3663826,-6.731003,-5.0397606,4.5281525,85.0
121,34680,None_34680,files/34680_300295-hq.ogg,115776,127040,2.612324897199869e-05,-1101.7136,-57.73614,-76.91258,19.41858,45.032448,-6.0191116,-20.93808,10.686649,-4.840275,9.630899,-4.387409,-1.2455978,8.426968,86.0
122,34680,None_34680,files/34680_300295-hq.ogg,127040,138048,4.737350418297357e-05,-1065.6112,-79.87773,-75.54857,23.90393,43.175632,-7.2618217,-20.780573,16.450895,-4.978548,3.5377388,-6.856781,-0.80056,10.846554,87.0
123,34680,None_34680,files/34680_300295-hq.ogg,138048,154624,5.544169759198045e-05,-1052.0044,-104.12921,-70.45813,16.744442,42.191658,6.794506,-14.121782,9.246571,-13.067354,6.9721985,-2.6908875,-0.47323608,3.3512268,87.0
124,271150,None_271150,files/271150_3366749-hq.ogg,576,11904,0.0009268781559615486,-1117.2632,39.7018,-75.08983,49.828583,108.6139,3.8293839,11.005524,79.990524,-7.9229164,-41.77664,33.600693,52.5456,-33.68345,89.0
125,456440,None_456440,files/456440_5121236-hq.ogg,2112,13824,0.0014407716162217771,-1119.116,-121.02104,60.442898,31.72039,-22.350101,78.30408,-58.92255,68.39523,-13.088306,28.18887,8.890556,-10.489532,44.20545,92.0
126,456440,None_456440,files/456440_5121236-hq.ogg,13824,24832,0.001797914678274199,-1122.5929,-117.691025,48.996746,48.989613,-51.897263,97.040924,-60.709927,42.70922,19.150188,0.36548996,21.370834,-4.2956886,24.266396,89.0
127,200333,None_200333,files/200333_3159560-hq.ogg,6080,30592,0.00034819679534155146,-840.11414,-58.492764,-60.44455,-43.000732,-35.426453,-10.132996,-2.209093,3.969551,-18.199924,-15.902985,-3.7824898,-3.295395,6.590191,85.0
128,200333,None_200333,files/200333_3159560-hq.ogg,30592,52480,7.222005716192792e-05,-1125.1217,39.73964,12.426075,-21.972557,-10.131752,-6.7296066,-2.5324554,-6.461319,-12.675709,-12.203636,-14.720104,-12.744709,-7.380602,85.0
129,200333,None_200333,files/200333_3159560-hq.ogg,52480,68992,0.0004996413639349531,-882.9264,-37.73574,-52.308758,-40.70892,-20.933666,-19.81647,-16.111937,-7.7130375,-13.547897,-14.436581,-7.48691,4.3108883,6.0241814,90.0
130,200333,None_200333,files/200333_3159560-hq.ogg,68992,83584,0.0018954950205066748,-738.06964,-110.973335,-77.43343,-40.59702,-33.853577,0.834301,-17.234741,-11.692129,-17.032646,1.6879025,10.654835,4.2121277,-3.078514,87.0
131,200333,None_200333,files/200333_3159560-hq.ogg,83584,108224,0.0003596476146153041,-927.99176,-21.70475,-38.045868,-47.015068,-22.31762,0.75136375,-6.102272,-10.651693,-12.9792385,-10.584259,-12.014017,-5.8815365,4.9167747,92.0
132,200333,None_200333,files/200333_3159560-hq.ogg,108224,127808,6.340783062007497e-06,-1191.9893,65.59096,14.16222,-16.627754,-6.540226,-4.692505,-4.802471,-11.108032,-8.295471,-8.819046,-10.766529,-14.214935,-12.486378,85.0
133,57795,None_57795,files/57795_18799-hq.ogg,640,19648,3.5333299777323145e-05,-1018.2489,108.23706,-55.002075,39.763752,6.914852,-30.867348,13.741554,-4.3469315,-19.287247,-30.195663,-17.472504,23.230267,1.7980881,64.0
134,57795,None_57795,files/57795_18799-hq.ogg,19648,30784,4.861959331165785e-05,-1001.41,98.84683,-19.69143,16.272675,-8.571136,-19.766693,2.2333946,-4.1724358,-4.19775,10.84045,-13.536104,-24.575035,-0.9780121,65.0
135,57795,None_57795,files/57795_18799-hq.ogg,30784,41792,9.852017514234366e-05,-928.9731,85.15275,-46.136726,17.72041,-23.950802,-10.713364,11.215683,-16.681705,-9.399,10.80571,-25.838345,-15.19854,2.7338905,65.0
136,57795,None_57795,files/57795_18799-hq.ogg,41792,86144,0.0008899625417646048,-881.94574,156.34818,-105.23537,-27.391449,-33.471596,-23.972271,-16.792583,-8.967762,8.187317,6.0952034,-6.859482,-18.863678,-34.448193,63.0
137,31811,None_31811,files/31811_81339-hq.ogg,58368,66816,3.813733835131367e-08,-1264.9116,3.0517578e-05,-6.866455e-05,3.0517578e-05,-8.010864e-05,6.866455e-05,-3.0517578e-05,-6.866455e-05,-4.9591064e-05,-1.9073486e-05,-2.2888184e-05,-1.9073486e-05,-4.196167e-05,92.0
138,31811,None_31811,files/31811_81339-hq.ogg,66816,77952,3.5594525641123446e-08,-1264.9116,3.0517578e-05,-6.866455e-05,3.0517578e-05,-8.010864e-05,6.866455e-05,-3.0517578e-05,-6.866455e-05,-4.9591064e-05,-1.9073486e-05,-2.2888184e-05,-1.9073486e-05,-4.196167e-05,92.0
139,581240,None_581240,files/581240_2247456-hq.ogg,7744,20224,0.00017854898021771358,-1076.9457,120.3077,-7.6303177,11.461334,46.18009,-2.0323029,-38.864635,11.804836,-26.439934,-27.348999,-11.932987,-6.2080574,-11.190361,53.0
140,581240,None_581240,files/581240_2247456-hq.ogg,20224,52608,0.0023438800936159882,-764.4319,90.1145,-96.08589,5.830841,-33.603867,-61.372417,-29.876223,31.113003,4.751934,-23.041962,-29.462818,-27.240952,-19.199774,68.0
141,182509,None_182509,files/182509_854782-hq.ogg,256,11392,7.36023762381111e-06,-1135.6694,102.934265,-4.751259,-16.724487,0.35346603,2.974472,5.0474396,3.8630142,6.4243584,5.146534,-9.246468,-11.860226,1.9845428,55.0
142,182509,None_182509,files/182509_854782-hq.ogg,11392,30976,1.7873563931560984e-05,-1068.1884,118.19039,-3.8295555,-3.6888657,-5.8439713,-0.009319305,13.094116,8.709919,8.706718,11.272594,-5.8578186,-7.0818367,7.676441,54.0
143,182509,None_182509,files/182509_854782-hq.ogg,30976,43520,2.5073235037223417e-05,-1034.8682,118.0561,6.1275864,-6.683693,-3.774292,2.8376083,10.376503,11.9284725,5.9683037,2.446289,-1.3809052,-0.33809662,4.8037567,66.0
144,182509,None_182509,files/182509_854782-hq.ogg,43520,60224,7.23880212539914e-05,-1005.50275,122.94957,-21.19329,-0.41387177,1.4975128,18.972446,16.455273,-0.09311676,16.491554,11.689238,-5.5182304,2.7313461,13.240105,65.0
145,182509,None_182509,files/182509_854782-hq.ogg,60224,71360,0.0005484967995649097,-789.4142,15.822433,-55.670288,10.275492,-10.627951,-1.1643353,49.38301,9.030413,5.378504,0.4554386,7.8767166,12.884054,-21.342854,61.0
146,182509,None_182509,files/182509_854782-hq.ogg,71360,85504,0.0006534841535317952,-817.0386,12.698227,-70.58316,14.918327,-20.172358,-21.323109,27.793129,14.73703,-30.229885,3.051077,7.4018974,19.541462,-16.799618,65.0
147,182509,None_182509,files/182509_854782-hq.ogg,85504,100288,0.00029079670900906317,-898.40845,92.22778,-67.705475,-10.782707,-37.04681,-16.100029,26.47889,9.31908,-2.9270134,1.0464516,17.280422,9.463596,-6.115017,52.0
148,267147,None_267147,files/267147_2454586-hq.ogg,7296,18432,4.9578175805080893e-05,-1135.1472,125.18219,45.610565,15.2584915,11.265106,13.347477,11.448811,11.44684,15.291214,7.728256,6.6664963,4.588028,3.277752,77.0
149,385913,None_385913,files/385913_7097737-hq.ogg,4544,12992,0.000662503256039186,-729.71075,56.74829,-21.0442,1.4889946,-30.465948,-3.4582882,6.371176,8.432991,5.552164,-14.729267,-17.101564,6.042238,-3.1794834,66.0
150,385913,None_385913,files/385913_7097737-hq.ogg,12992,58816,0.0002852086622954747,-844.09076,75.76371,-2.8484116,24.312458,-4.4270096,1.4113884,10.645168,3.6481972,-4.664095,-16.1824,-12.314171,-3.4093437,0.9266186,59.0
151,385913,None_385913,files/385913_7097737-hq.ogg,58816,67392,0.00037756729037014404,-771.3706,83.707924,16.917683,-5.1318607,9.900747,-1.0725384,-1.8498955,-6.038538,0.9571495,14.332031,2.67515,-2.4783783,-5.1526814,59.0
152,385913,None_385913,files/385913_7097737-hq.ogg,67392,87744,0.000277859258389323,-842.25854,82.64734,36.96142,0.25154877,7.4224625,1.4180489,1.3896751,1.7331829,3.3990326,6.243498,-6.4487247,-14.492317,-6.6905746,67.0
153,385913,None_385913,files/385913_7097737-hq.ogg,87744,108096,0.00022869559485207564,-859.4226,94.479004,18.211575,-0.07041168,1.638237,-24.743946,-0.5612316,-0.77742386,-3.522335,4.577244,-3.869339,-15.727568,-12.70611,59.0
154,385913,None_385913,files/385913_7097737-hq.ogg,108096,120832,0.00048175858492827296,-786.6027,99.45883,12.898239,-3.6837063,0.9225979,0.5195942,8.651192,2.8511906,-0.93806076,-3.4028263,-7.1655655,-9.098494,-1.36977,64.0
155,23725,None_23725,files/23725_56518-hq.ogg,4736,15872,0.0050557635981461095,-652.4425,140.29938,34.603333,14.533386,8.725014,-4.9852047,-6.794794,6.4697056,-5.3021736,12.543558,-0.58607864,1.8562603,3.421072,69.0
156,23725,None_23725,files/23725_56518-hq.ogg,15872,47232,0.0031271297104504643,-701.4278,107.30142,-86.14229,15.554756,8.00391,6.516014,-22.193367,13.589695,24.0131,0.2554245,4.521122,2.557598,-2.0933323,73.0
157,23725,None_23725,files/23725_56518-hq.ogg,47232,67200,0.0023653902686559237,-723.36725,144.59496,-34.4581,2.402317,27.96579,6.4520035,-15.644789,-1.3719254,7.6757507,16.414806,23.325964,17.625017,-2.9816647,75.0
158,23725,None_23725,files/23725_56518-hq.ogg,67200,84480,0.003070174323187934,-682.5829,141.09464,-18.640795,8.236441,29.446827,11.601313,-6.0199623,10.960371,12.216133,10.497501,19.123207,15.391209,-5.1519394,65.0
159,23725,None_23725,files/23725_56518-hq.ogg,84480,106304,0.003945586268852883,-655.7758,150.89763,-37.552116,-1.6388092,14.352951,7.3570766,-10.54631,-0.88786316,4.8383865,21.413467,3.6578178,26.472898,-8.341124,72.0
160,23725,None_23725,files/23725_56518-hq.ogg,106304,123648,0.0038955391992941996,-656.8453,148.64114,-49.250378,6.084835,8.486477,-5.403599,-11.045713,-2.5864143,5.754814,10.44146,5.8722267,27.674953,-9.38769,65.0
161,23725,None_23725,files/23725_56518-hq.ogg,123648,135552,0.003504441310000676,-681.15643,168.55698,-14.318382,4.3513794,15.867142,5.386404,-5.3862724,-4.8992004,-3.8582478,13.018171,17.403687,25.393335,-0.91030693,63.0
162,172712,None_172712,files/172712_3223402-hq.ogg,3520,14016,1.373134581648983e-07,-1264.9116,3.0517578e-05,-6.866455e-05,3.0517578e-05,-8.010864e-05,6.866455e-05,-3.0517578e-05,-6.866455e-05,-4.9591064e-05,-1.9073486e-05,-2.2888184e-05,-1.9073486e-05,-4.196167e-05,53.0
163,172712,None_172712,files/172712_3223402-hq.ogg,14016,21824,2.675268466996609e-06,-1238.1445,36.69109,33.39172,28.428604,22.361687,15.734772,9.094116,2.9992752,-2.0898323,-5.9665604,-8.701904,-10.496258,-11.5123825,72.0
164,172712,None_172712,files/172712_3223402-hq.ogg,21824,33088,0.0005330588160590692,-1020.47644,175.56418,-58.57175,-53.24123,33.403816,6.658409,-45.445854,-31.452263,1.0824089,7.1150475,-3.4515152,-4.1257515,2.043911,66.0
165,172712,None_172712,files/172712_3223402-hq.ogg,33088,58816,0.0015873484943636615,-906.1027,197.02083,-137.67021,-81.59659,28.656235,-15.011425,-11.73111,-21.659946,2.8762093,18.547531,-8.225018,-38.038692,-0.45690536,67.0
166,47395,None_47395,files/47395_339985-hq.ogg,3584,13184,0.0005329484244187673,-754.35254,59.216194,-22.00756,5.489477,-30.075882,-2.1777267,5.502632,7.8666496,5.7932854,-16.078423,-17.589134,4.8118134,-3.1233578,66.0
167,47395,None_47395,files/47395_339985-hq.ogg,13184,58688,0.00017849061475692083,-882.06586,75.98962,-2.5800972,24.27737,-4.4167747,1.8553352,10.393265,3.8539696,-4.5571766,-16.159298,-12.514019,-3.5088692,0.99414444,69.0
168,47395,None_47395,files/47395_339985-hq.ogg,58688,67392,0.0002344920683433028,-810.4437,83.10299,16.045109,-5.150013,10.11503,-2.4735298,-2.6687584,-5.451212,0.61694145,14.2976465,2.8234997,-2.0774517,-4.2335243,59.0
169,47395,None_47395,files/47395_339985-hq.ogg,67392,87680,0.00017451261073256894,-880.11127,82.28717,36.460155,0.640728,7.6557465,1.03055,1.3413277,1.4285183,3.8561058,6.1242657,-6.9988956,-14.837751,-6.578083,67.0
170,47395,None_47395,files/47395_339985-hq.ogg,87680,103936,0.00015523896266625623,-884.5116,89.70193,12.225441,0.3412056,2.5499992,-21.764118,-2.9928074,-3.4744873,-3.966961,2.0168457,-3.4523315,-14.098869,-11.949219,62.0
171,47395,None_47395,files/47395_339985-hq.ogg,103936,120832,0.0002495584388573964,-827.6587,91.523254,5.9305305,0.9683571,4.174862,-1.3756409,6.429058,5.9310627,-2.0540009,-0.122722626,-9.31386,-7.5430126,-4.4842815,72.0
172,47395,None_47395,files/47395_339985-hq.ogg,120832,127232,0.0013194683194160462,-677.3066,34.21271,-3.9924183,-3.7949982,-23.951056,9.682316,13.074274,1.279932,-10.229197,8.493866,-17.88413,-0.1185627,-30.955166,67.0
173,47395,None_47395,files/47395_339985-hq.ogg,127232,138496,0.0017519960687919097,-683.0305,2.240862,-21.938278,6.2162857,-30.625593,18.144804,-4.336632,5.058386,-8.205612,-3.0616665,-11.5305805,8.645472,-30.68044,52.0
174,171149,None_171149,files/171149_377731-hq.ogg,704,8448,0.007294070129552163,-648.259,162.74594,-126.42529,8.554586,-39.347176,-32.781136,3.4300652,-37.9671,34.453056,1.6015091,-13.536726,-14.964149,-25.759315,58.0
175,473884,None_473884,files/473884_9393014-hq.ogg,3584,26368,0.0019440722934315714,-793.75836,-111.67701,-27.220919,55.827602,-18.500288,15.655111,10.00819,20.439783,-20.814047,-22.594446,13.881577,6.770769,28.16753,90.0
176,473884,None_473884,files/473884_9393014-hq.ogg,26368,90240,0.0016789257168053147,-770.5922,-38.4383,-24.630152,27.086102,-57.724537,-8.314724,-9.212673,17.34032,0.37465286,-22.063038,1.1272964,-6.48279,-18.667603,84.0
177,473884,None_473884,files/473884_9393014-hq.ogg,90240,101376,3.7045970066696745e-05,-1105.0281,133.52023,40.217525,52.91913,42.747322,15.713593,13.497803,4.5251236,-9.346176,-5.090851,-3.4921188,-10.811218,-0.20462418,88.0
178,473884,None_473884,files/473884_9393014-hq.ogg,101376,121024,1.7328601912974535e-05,-1140.5907,102.749084,24.618069,37.785843,32.686943,7.346367,15.9608,13.836529,0.101451874,6.39748,5.9609756,-5.6821747,-4.5338974,86.0
179,473884,None_473884,files/473884_9393014-hq.ogg,121024,139776,1.420415206828215e-05,-1140.7946,119.4887,28.174984,-0.8798523,16.189938,28.316582,23.9142,7.82885,-5.0401993,-0.8797455,6.275963,1.3493462,-4.6368256,88.0
180,473884,None_473884,files/473884_9393014-hq.ogg,139776,161536,1.657476429553593e-05,-1096.0159,114.02519,13.282707,30.499695,22.280342,10.558235,7.761383,22.71946,0.6033745,-11.305717,7.172943,-0.8590584,-9.97905,89.0
181,473884,None_473884,files/473884_9393014-hq.ogg,161536,175296,2.1178195209697236e-05,-1153.3892,86.18763,25.700558,28.652985,17.879528,15.262375,13.887299,12.715275,4.765728,4.3160744,5.617119,-0.42601776,0.20742035,87.0
